file,date,glider_type,recorder_type,gps_receiver,pressure_sensor,motor_sensor,extensions,b_record_count,valid_b_record_count,invalid_b_record_count,has_i_record,parse_error,FXA,ENL,MOP,RPM,TAS,GSP,VAT,NET,ACZ,AOR,AOP,OAT,extension_count
4536-9241100337.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-1,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10242,ET=86,29,86,29,0.03V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",14684,14684,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100338.igc,"130824,1",EB 29R,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",6693,6693,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100339.igc,"130824,1",JS-5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10363,ET=159,33,159,33,3.31V,p=1),SW:301, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",15407,15407,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100340.igc,,JS-1-21m,"LXNAV,LX9050F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,ENL,FXA,GSP,OAT,TAS,TRT,VAT",11745,11745,0,True,,True,True,False,False,True,True,True,False,True,False,False,True,8
4536-9241100342.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10064,ET=768,211,768,211,3.26V,p=127),SW:160, HW:1","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",3957,3957,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100343.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-2,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10277,ET=52,28,52,28,0.06V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",15609,15605,4,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9241100345.igc,"140824,1",EB29R GBD,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",11653,11652,1,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100346.igc,,JS-1-21m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10352,ET=32,23,32,23,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",9363,9363,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100347.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10122,ET=137,25,137,25,2.66V,p=70),SW:160, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,HDT,MOP,OAT,TAS,TRT,VAT",15344,15344,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,12
4536-9241100348.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,VAT",18725,18725,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,10
4536-9241100349.igc,,JS-5-24m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10351,ET=85,17,85,17,3.30V,p=1),SW:200, HW:20","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",9375,9375,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100350.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10097,ET=145,51,145,51,3.26V,p=60),SW:160, HW:0","ACZ,AOP,AOR,EGT,ENL,FFL,FLE,FXA,GSP,MOP,NET,OAT,RPM,TAS,TRT,VAT",9003,9003,0,True,,True,True,True,True,True,True,True,True,True,True,True,True,16
4536-9241100352.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",8815,8815,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9241100353.igc,"140824,1",Nixus Ash30polar,"LXNAV,LX9050","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,HDT,NET,OAT,SIU,TAS,TRT,VAT",11373,11373,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,14
4536-9241100354.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-1,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10242,ET=86,29,86,29,0.03V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18537,18537,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100355.igc,"140824,1",EB 29R,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",4153,4152,1,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100356.igc,"140824,1",JS-5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10363,ET=159,33,159,33,3.30V,p=1),SW:301, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",10894,10894,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100358.igc,,JS-1,"LXNAV,S10","UBLOX,NEO-7,56,max50000m","INTERSEMA,MS5611,max30000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",19243,19232,11,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9241100359.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10064,ET=768,211,768,211,3.26V,p=127),SW:160, HW:1","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",5258,5258,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100360.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-2,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10277,ET=52,28,52,28,0.06V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",15319,15319,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9241100361.igc,"150824,1",JS5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10364,ET=67,16,67,16,3.30V,p=1),SW:200, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",17272,17272,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100362.igc,"150824,1",EB29R GBD,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",19031,19031,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100363.igc,,JS-1-21m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10352,ET=32,23,32,23,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",17388,17388,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100364.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10122,ET=137,25,137,25,2.66V,p=70),SW:160, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,HDT,MOP,OAT,TAS,TRT,VAT",15150,15150,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,12
4536-9241100366.igc,,JS-5-24m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10351,ET=85,17,85,17,3.29V,p=1),SW:200, HW:20","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",17489,17489,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100367.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10097,ET=145,51,145,51,3.25V,p=60),SW:160, HW:0","ACZ,AOP,AOR,EGT,ENL,FFL,FLE,FXA,GSP,MOP,NET,OAT,RPM,TAS,TRT,VAT",17713,17713,0,True,,True,True,True,True,True,True,True,True,True,True,True,True,16
4536-9241100368.igc,"150824,1",EB 29R,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",18740,18740,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100369.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",16767,16767,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9241100370.igc,"150824,1",Nixus Ash30polar,"LXNAV,LX9050","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,HDT,NET,OAT,SIU,TAS,TRT,VAT",19169,19169,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,14
4536-9241100372.igc,"150824,1",EB 29R,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",8515,8515,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100373.igc,"150824,1",JS-5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10363,ET=159,33,159,33,3.30V,p=1),SW:301, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",19201,19201,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100377.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-2,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10277,ET=52,28,52,28,0.06V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18630,18628,2,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9241100378.igc,"160824,1",JS5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10364,ET=67,16,67,16,3.30V,p=1),SW:200, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",8292,8292,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100380.igc,,JS-1-21m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10352,ET=32,23,32,23,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",10291,10291,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100381.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10122,ET=137,25,137,25,2.66V,p=70),SW:160, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,HDT,MOP,OAT,TAS,TRT,VAT",18560,18560,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,12
4536-9241100382.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,VAT",18190,18190,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,10
4536-9241100383.igc,,JS-5-24m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10351,ET=85,17,85,17,3.29V,p=1),SW:200, HW:20","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",10688,10688,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100384.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10097,ET=145,51,145,51,3.27V,p=60),SW:160, HW:0","ACZ,AOP,AOR,EGT,ENL,FFL,FLE,FXA,GSP,MOP,NET,OAT,RPM,TAS,TRT,VAT",18023,18023,0,True,,True,True,True,True,True,True,True,True,True,True,True,True,16
4536-9241100387.igc,"160824,1",Nixus Ash30polar,"LXNAV,LX9050","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,HDT,NET,OAT,SIU,TAS,TRT,VAT",18235,18235,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,14
4536-9241100388.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-1,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10242,ET=86,29,86,29,0.03V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18050,18050,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100408.igc,,JS-1-21m,"LXNAV,LX9050F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,ENL,FXA,GSP,OAT,TAS,TRT,VAT",17669,17669,0,True,,True,True,False,False,True,True,True,False,True,False,False,True,8
4536-9241100409.igc,,JS-1-21m,"LXNAV,LX9070","uBLOX LEA-4S-1,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10082,ET=202,49,202,49,3.21V,p=70),SW:160, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",17682,17682,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100410.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10064,ET=768,211,768,211,3.27V,p=127),SW:160, HW:1","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",21303,21303,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100411.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-2,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10277,ET=52,28,52,28,0.06V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",18653,18649,4,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9241100412.igc,"180824,1",JS5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10364,ET=67,16,67,16,3.30V,p=1),SW:200, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",16111,16111,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100413.igc,"180824,1",EB29R GBD,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",16973,16973,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100414.igc,,JS-1-21m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10352,ET=32,23,32,23,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",16865,16865,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100415.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10122,ET=137,25,137,25,2.67V,p=70),SW:160, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,HDT,MOP,OAT,TAS,TRT,VAT",18519,18519,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,12
4536-9241100416.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,VAT",17627,17627,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,10
4536-9241100417.igc,,JS-5-24m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10351,ET=85,17,85,17,3.30V,p=1),SW:200, HW:20","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",16849,16849,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100418.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10097,ET=145,51,145,51,3.26V,p=60),SW:160, HW:0","ACZ,AOP,AOR,EGT,ENL,FFL,FLE,FXA,GSP,MOP,NET,OAT,RPM,TAS,TRT,VAT",18443,18443,0,True,,True,True,True,True,True,True,True,True,True,True,True,True,16
4536-9241100419.igc,"180824,1",EB 29R,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",17868,17868,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100420.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",19177,19177,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9241100421.igc,"180824,1",Nixus Ash30polar,"LXNAV,LX9050","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,HDT,NET,OAT,SIU,TAS,TRT,VAT",20191,20191,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,14
4536-9241100422.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-1,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10242,ET=86,29,86,29,0.03V,p=1),SW:100, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",17322,17322,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100423.igc,"180824,1",EB 29R,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",19184,19184,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100424.igc,"180824,1",JS-5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10363,ET=159,33,159,33,3.30V,p=1),SW:301, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",16758,16758,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100425.igc,,JS-1-21m,"LXNAV,LX9050F","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,ENL,FXA,GSP,OAT,TAS,TRT,VAT",20308,20308,0,True,,True,True,False,False,True,True,True,False,True,False,False,True,8
4536-9241100426.igc,,JS-1-21m,"LXNAV,LX9070","uBLOX LEA-4S-1,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10082,ET=202,49,202,49,3.21V,p=70),SW:160, HW:2","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",20041,20041,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100427.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10064,ET=768,211,768,211,3.27V,p=127),SW:160, HW:1","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",20504,20504,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100428.igc,,JS-1-21m,"LXNAV,LX9000","uBLOX LEA-4S-2,16,max9000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10277,ET=52,28,52,28,0.06V,p=1),SW:100, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",19406,19406,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,11
4536-9241100429.igc,"190824,1",JS5,"LXNAV,LX9070PF","uBLOX NEO-M9N,92,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10364,ET=67,16,67,16,3.30V,p=1),SW:200, HW:20","ACZ,AOA,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,SIU,TAS,TRT,VAT",20288,20288,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,14
4536-9241100430.igc,"190824,1",EB29R GBD,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",20075,20075,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100431.igc,,JS-1-21m,"LXNAV,LX9070PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10352,ET=32,23,32,23,3.30V,p=1),SW:200, HW:20","ACZ,AOP,AOR,ENL,FXA,GSP,MOP,NET,OAT,TAS,TRT,VAT",20146,20146,0,True,,True,True,True,False,True,True,True,True,True,True,True,True,12
4536-9241100432.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10122,ET=137,25,137,25,2.67V,p=70),SW:160, HW:2","ACZ,AOP,AOR,ENL,FXA,GSP,HDT,MOP,OAT,TAS,TRT,VAT",19143,19143,0,True,,True,True,True,False,True,True,True,False,True,True,True,True,12
4536-9241100433.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",21399,21399,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9241100434.igc,,JS-5-24m,"LXNAV,LX9000PF","uBLOX LEA-6S,50,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10351,ET=85,17,85,17,3.29V,p=1),SW:200, HW:20","ACZ,ENL,FXA,GSP,MOP,OAT,TAS,TRT,VAT",20183,20183,0,True,,True,True,True,False,True,True,True,False,True,False,False,True,9
4536-9241100435.igc,,JS-1-21m,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m","LXV,ON,ACOUSTIC,MOP-(SN:10097,ET=145,51,145,51,3.26V,p=60),SW:160, HW:0","ACZ,AOP,AOR,EGT,ENL,FFL,FLE,FXA,GSP,MOP,NET,OAT,RPM,TAS,TRT,VAT",18145,18145,0,True,,True,True,True,True,True,True,True,True,True,True,True,True,16
4536-9241100436.igc,"190824,1",EB 29R,"LXNAV,LX9070","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,NET,OAT,SIU,TAS,TRT,VAT",20010,20010,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,13
4536-9241100437.igc,,EB 29R,"LXNAV,LX9000PF","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOP,AOR,ENL,FXA,GSP,NET,OAT,TAS,TRT,VAT",18719,18719,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,11
4536-9241100438.igc,"190824,1",Nixus Ash30polar,"LXNAV,LX9050","uBLOX NEO-M8Q,72,max50000m","INTERSEMA,MS5561C,max16000m",,"ACZ,AOA,AOP,AOR,ENL,FXA,GSP,HDT,NET,OAT,SIU,TAS,TRT,VAT",19053,19053,0,True,,True,True,False,False,True,True,True,True,True,True,True,True,14
